cid,bookid,catid,title,typeid,thumb,description,gx_type,update_chapter_name,author,status_bz,updatetime,view_type,average_score,rank_id,hit_num,views,vip_tag_name,vip_tag_type
4,3102,32,这个QQ群绝逼有毒,,http://cdn.517w.com/uploadfile/2017/0215/thumb_20170215134105989.jpg,这一切都要从我们下流、无耻、不要脸、三观全歪、演技堪比奥斯卡影帝的主角下载了一个“QQ8 2绿色免安装版”说起。从那以后（他 她）的人生就更加不平凡了，当然，这不是送外挂，而是送她去暗世界给开挂人士殴打。 在暗世界哪怕仅仅玩躲猫猫这种游戏也是会死人的   *每周四更新 *新浪@这个QQ群绝逼有毒漫画 *QQ粉丝群：333165515,1,,SF轻小说,,1539243060,0,4.5625,138,3116792,1395400,,
4,2387,32,因为我是开武器店的大叔,,http://cdn.517w.com/uploadfile/2016/0930/thumb_20160930145336723.jpg,改编自SF轻小说《因为我是开武器店的大叔》。对魔王与勇者的故事丝毫不感冒的斋和，意外转生到了这样的世界里，独自在异世界经营着武器店，扮演着类似NPC的角色。然而在偶然的时间偶然的地点，他却偶然地收留了身为魔族的幼女伊兰。 既然有想要保护的人，就再试着去努力一下吧。 成熟可靠的武器店大叔与胆小怕生的魔族萝莉，冒险的物语正式开启——,0,,SF轻小说,,1539158563,0,4.9065,139,7817882,5339374,,
4,2663,32,超三国,,http://cdn.517w.com/uploadfile/2019/0524/20190524050412860.jpg,"男人最伟大的梦想是什么？身家亿万？赢取白肥美？都不对！
而是世界上只有自己一个男人！原来我是这世界上唯一的男人！",0,,武吉动漫,,1539100800,0,4.718,140,578114690,393483317,,
4,2996,32,英雄？我早就不当了,,http://cdn.517w.com/uploadfile/2017/0110/thumb_20170110113813884.jpg,"*更新时间：每周二(￣Д￣) ～～～ 
*原著信息：本漫画由SF轻小说《英雄？我早就不当了》改编～～～
*官方微博：英雄我早就不当了
*官方粉丝群： 579785208 英雄，我早就不当了
 更多内♂幕请移步微博，聊天灌水催更欢迎进群~小伙伴们快来玩耍吧(?ω?)ノ*每周二更新 *新浪@英雄我早就不当了 *QQ粉丝群：615162106",1,,SF轻小说,,1539067403,0,4.8214,141,8876341,3686091,,
4,3767,32,义变Ⅱ,,http://cdn.517w.com/uploadfile/2017/0809/thumb_20170809122228369.jpg,2019年，地球突遭危难，仅剩部分人类苟延残喘。聚集了各种奇能异士的神秘组织“天狮“，以及隐藏于城市间的邪恶势力共同操控着世界的秩序。被囚禁在秘密实验室的神秘少年格利泽和身世离奇的天才少女诸葛夭夭等人被卷入一个个阴谋之中，成为主宰人类未来的关键……,1,,刘晨华,,1538988596,0,0,142,318553,142225,,
4,1009,32,失业偶像,,http://cdn.517w.com/uploadfile/2018/0623/thumb_20180623174854391.png,两个30岁的可爱的男孩子因为失业，没有社会工作经验，不得不成为偶像的故事～,1,,蛆虫音POI,,1538448932,0,4.6629,143,5073765,1640537,,
4,2296,31,我家有只小龙猫,,http://cdn.517w.com/uploadfile/2018/0227/thumb_20180227080156526.jpg,作者大大和小龙猫的生活日常，还有小龙猫的知识漫画哟~切克闹~,0,,韩子获,,1538388007,1,4.7684,144,484912,224564,,
4,1396,31,琴思,,http://cdn.517w.com/uploadfile/2016/0323/thumb_20160323111114561.jpg,居住在云河九界的小仙花萸为寻找在人间历劫的爱慕之人，洗去仙骨堕入人间。与爱慕之人从故人的相见不相识到相识相知，再到相忘于江湖——最后的穷途，琴声想起的那一刻，那张冰山脸能否感应到少女他的思念,0,,单寻/二蛇/木林,,1538096842,0,4.8571,145,17999329,11614524,,
4,4694,31,死神请和我恋爱,,http://cdn.517w.com/uploadfile/2018/0806/thumb_20180806181305911.jpg,为了救闺蜜跳下火车轨道却没死？原来救我的是死神大人！少女与死神甜蜜而又奇幻的校园故事……,3,,木浆纸工作室,,1537846533,1,4.1111,146,9957577,6315800,,
4,3502,32,浪流狗,,http://cdn.517w.com/uploadfile/2017/1013/thumb_20171013210343212.jpg,一场秘密的实验，改变了7名婴儿的命运…,3,,大叔酱,,1537277729,0,4.7329,147,286816280,332558187,,
4,1250,32,十二司月,,http://cdn.517w.com/uploadfile/2017/0830/20170830110323827.jpg,"正月为陬，二月为如，自古历法分为十二个月份，每个月有一位当值的神仙，保佑人间风调雨顺，少病少灾——是为十二司月也。
快递小哥空山一觉醒来被告知竟是第八司月下凡，从此进入了一个光怪陆离的神仙世界。个性迥异的伙伴、形形色色的事件、更有意想不到的危机！独居单身狗要如何变成拉风的大仙！？
粉丝QQ群：397788606",1,,黄二爷/甩枪猫,,1537020295,0,4.8859,148,110453036,75939535,,
4,2017,32,实验品家庭,,http://cdn.517w.com/uploadfile/2016/0726/thumb_20160726180649192.jpg,蛛型纲基因，植物基因，读心术，犬人混合，他们不是怪物，都是我的家人，虽然    全都不是普通人。,0,,羊史会/日更计划,,1536820830,0,4.5882,149,732427,382308,,
4,4626,31,道士，妖怪与偶像明星,,http://cdn.517w.com/uploadfile/2018/0711/thumb_20180711163308645.jpg,一直以羽族自称的璎珞认定自己的使命就是要让沉睡的凤凰苏醒过来重振羽族的辉煌，因此偷偷溜到凡间。但凡间早已变成了人妖鬼 共存的世界，就此结识了降妖师风清逸以及拥有超凡好运的凡人慕尘音。同时，在追寻神器过程中不谙世事的璎珞在阴差阳错之下“不小心 ”出道成为偶像明星，就这样，一场啼笑皆非轰轰烈烈人妖鬼仙的娱乐圈喜剧就此展开……,2,,五千两漫画工作室,,1536800408,0,4.7692,150,11271860,9302340,,
4,3666,31,霸道女安然,,http://cdn.517w.com/uploadfile/2018/0604/20180604115922954.jpg,霸道追爱，强势复仇，一场权利与真爱的角逐。,1,,漫原画道,,1536757688,1,4.5972,151,52999569,34927651,,
4,3181,31,恋上男友的替身,,http://cdn.517w.com/uploadfile/2017/1101/thumb_20171101214900647.jpg,替身？爱她？,2,,蓝晶科技漫画,,1536313707,0,4.7629,152,162069897,102055530,,
4,878,32,刺杀大圣,,http://cdn.517w.com/uploadfile/2018/0604/20180604045533283.jpg,积德行善的犄萌族，离奇的被齐天大圣孙悟空诛灭全族，只剩下谷小乖一人。柔弱的谷小乖带着无助和愤怒，肩负上了为族人讨回公道的使命。谷小乖四处寻找靠山，但大家似乎都对大圣有所忌惮，无人肯为谷小乖出头。最终，极度失望的谷小乖，开始依靠自己，走上复仇的刺杀之路。,7,,默,,1536274817,0,4.7978,153,1078251582,936646033,,
4,2069,31,金牌主播,,http://cdn.517w.com/uploadfile/2017/0830/thumb_20170830145648935.jpg,职场精英冷嫣被人嫌弃丑妹，工作也屡屡碰壁，直到有一天她学会了化妆，走上主播之路！,1,,依米/猫猫佳,,1535772157,1,4.7327,154,90886961,48743387,,
4,3718,31,青梅竹马&我,,http://cdn.517w.com/uploadfile/2017/0806/thumb_20170806233911578.jpg,高中狗暑假摸鱼作，我和我好看到可以当饭吃的青梅竹马的故事，包甜包熟（自古青梅不敌天降？？？瞎说八道。（因为要补课所以没时间画彩漫，见谅啦hhhhh,0,,慕寒,,1535771771,1,4.8571,155,4887902,3480423,,
4,3228,32,绝行者,,http://cdn.517w.com/uploadfile/2017/0607/thumb_20170607140750504.jpg,神车手深夜惨死山头，竟与神秘老者的预言有关？不同寻常的惨烈死法、早已写在石碑上的死亡预言，似乎都暗示着案件背后另有隐情。然而拨开重重迷雾，迎来的竟然是一个跨越千年的秘密……快加入绝行者QQ群（372272560）了解更多内容吧！,0,,马赛克工作室,,1535704944,1,4,156,1457824,734976,,
4,422,32,择天记,,http://cdn.517w.com/uploadfile/2017/0901/20170901102857506.jpg,太始元年，有神石自太空飞来，分散落在人间，其中落在东土大陆的神石，上面镌刻着奇怪的图腾。少年孤儿陈长生为治病改命离开自己的师父，带着一纸婚约来到人世间……,2,,猫腻/上海乙又,,1535637112,0,4.8362,157,185069568,111585418,,
4,4445,32,末日超神激动队,,http://cdn.517w.com/uploadfile/2018/0720/thumb_20180720103227657.jpg,末日来临你想做拯救世界的英雄还是一条不粘锅的咸鱼呢？,2,,五彩石MCS漫画社,,1535592463,1,4.5,158,970921,569812,,
4,1846,33,厉害了爸爸们,,http://cdn.517w.com/uploadfile/2017/0901/20170901094120257.jpg,没有妈妈怎么了，小豆包有好多爸爸，哼！至于爸爸怎么生的小孩，这种羞羞的事情你去问那个男妇产科医生嘛，他就是小豆包最亲的爸爸啦！,2,,Mr.C懂哲学么少年/南城夫子,,1535536784,0,4.8931,159,296377350,256559363,,
4,2653,32,尸期将至,,http://cdn.517w.com/uploadfile/2018/0605/thumb_20180605140209387.jpg,一场突如其来的丧尸潮席卷校园，男主幸运躲过最初的人祸，却躲不开汹涌而来的厄运与磨难。人心，生命，未来，一切都变得摇摇欲坠。为了生存，伙伴一个个加入，又一个个的离开。此生不易，但尽人事，累累如丧，尸期将至。,4,,糖醋排骨&暴走蟑螂,,1535522767,0,4.8149,160,162498390,95449202,,
4,3565,31,美人灯笼铺,,http://cdn.517w.com/uploadfile/2017/0830/20170830053722629.jpg,"一盏可以照见秘密的灯笼
一间凝聚爱恨情仇的灯笼铺
浮世悲欢，凝于纱中灯火；
善恶交织，尽在方寸之地；
墙上灯影，窥探人性本色。",2,,霍如凡/莲沐初光,,1535418796,0,4.7535,161,119260108,73367444,,
4,3117,31,学渣女帝,,http://cdn.517w.com/uploadfile/2017/0831/20170831021715396.jpg,现代理科女学渣的穿越逆袭之旅。总有那么多美男来勾搭，朕咋办呢？官方QQ群658678949，米娜桑来互动呀,2,,Berial/萌晞晞,,1535289572,0,4.6515,162,111152755,141393612,,
4,2158,32,垫底特工,,http://cdn.517w.com/uploadfile/2017/0830/thumb_20170830160714935.jpg,史上最笨的特工，最不需要动脑的推理情节，枪法不准，战力不足，技术很烂，无脑推理，一切任务，全凭运气。,1,,南山静心,,1535289314,1,4.7595,163,52528802,27455979,,
4,90,32,困病之笼,,http://cdn.517w.com/uploadfile/2017/0901/20170901104242811.jpg,为了接近自己暗恋的女生，韦良男扮女装参与了女生们的春游，结果却被恐怖分子绑架，还被注射病毒……要如何才能在穷凶极恶的恐怖组织手中求活，救出自己暗恋的女生？,3,,大叔酱,,1535025707,0,4.8233,164,1912401534,1544714071,,
4,4616,32,战国千年,,http://cdn.517w.com/uploadfile/2018/0706/thumb_20180706164823129.jpg,"我，姬青，带着不死挂，穿越到了高武版的春秋战国时代。
你有剑气如渊，我能不死不灭！你有盖世魔功，我能不死不灭！你有近神之招，我能不死不灭！
亲爱的大大们！谢谢你们对《战国千年》上新以来的支持和喜爱，《战国千年》的目前的更新时间暂定为每周三，记得准时来签到哦！
喜爱战国的大大们看看这里
【战国千年】咸阳学宫群：667850571
且看一个死不了的普通人，如何在这阶级森严，战乱不休的大争之世，只手挽天倾。",1,,时代漫王,,1534906509,1,4.8889,165,3587373,3384030,,
4,662,32,全职高手,,http://cdn.517w.com/uploadfile/2017/0901/20170901021541926.jpg,"《全职高手》官方漫画！大角虫漫画独家连载！蝴蝶蓝巅峰原著，欢迎来到荣耀！

网游《荣耀》中被誉为教科书级别的顶尖高手，因为种种原因遭到俱乐部的驱逐，离开职业圈的他寄身于一家网吧成了一个小小的网管，但是，拥有十年游戏经验的他，在荣耀新开的第十区重新投入了游戏，带着对往昔的回忆，和一把未完成的自制武器，开始了重返巅峰之路——",1,,常盘勇者/蝴蝶蓝,,1534841826,0,4.938,166,609502633,681159844,,
4,3918,31,绿茶婊气运师,,http://cdn.517w.com/uploadfile/2017/0921/thumb_20170921111813529.jpg,"胡氏一族是有名的气运师一族，可以看见人们一生的气运，并可以帮人改变气运的好坏。在250年前，胡氏祖先由于私利，收了一伙坏人的巨款，帮助他们夺了当时气运极好的3户人家的气运，导致那3户人家受到灭顶之灾。而胡氏一族也受到了命运的惩罚，被人下了诅咒，十代之内必将绝户，胡氏一族的后代将丧失气运师的能力……绿茶婊qq群：530410048
微X:激动漫画：bai_man_jiao
V博：激动漫画01",0,,主笔：爱人皇帝 编剧：简薇苓 月落自由,,1534824535,1,2.5,167,855639,483410,,
4,2946,31,离别的岛，重逢的岛,,http://cdn.517w.com/uploadfile/2018/0601/thumb_20180601203615978.jpg,三个女孩的情感与成长故事！,3,,Viva,,1534823912,1,4.914,168,254168623,336993867,,
4,3367,32,欲望之扉,,http://cdn.517w.com/uploadfile/2018/0508/thumb_20180508134416860.jpg,"原作 镜夜儿 漫画 KARASU 
‘天底下没有免费的午餐……但是如果你想要就竭尽全力的去抢吧！’
28岁的无职neet把自己的无能怪罪到自己53岁老母亲身上，深爱着儿子的老母亲以为自己给儿子造成了负累，决定跳海自杀，但临死之前想起孤苦伶仃的儿子，还是放不下儿子，欲望使她堕入异空间，得到了年轻，回到了20岁的时候",0,,日更计划,,1534759303,0,5,169,788786,395556,,
4,141,31,千织百绘,,http://cdn.517w.com/uploadfile/2017/0901/20170901033233941.jpg,自古，妖怪就一直潜伏在人类中，即使是除妖师也很难对付它们。最近，千百年来的平安格局即将被打破，原因仅仅是因为——一部小说。小说暴露了妖怪们的弱点，而高中生作者则陷入了被妖怪们追杀的生活！,1,,时光机工作室,,1534730055,0,4.8741,170,100872344,56434745,,
4,2558,33,遇见20岁,,http://cdn.517w.com/uploadfile/2017/0831/20170831024742609.jpg,外冷内热面瘫攻X阳光居家贤妻受的欢脱日常！,1,,目八,,1534728416,1,4.9139,171,257692935,175484750,,
4,3872,33,上锁的幸运,,http://cdn.517w.com/uploadfile/2017/0911/thumb_20170911162650283.jpg,缘分总是捉摸不定，暑假期间，男主桐克本是在表哥的威逼利诱下兼职送快递，未曾想到，却因为这个契机认识了一个貌似自闭的男孩，男二幸生，命运的轨迹从此交错在一起。,1,,式虫,,1534476719,1,4.8488,172,55611475,41061849,,
4,1982,32,天机令,,http://cdn.517w.com/uploadfile/2018/0206/thumb_20180206165112946.jpg,十三岁的少女柳无意从小与师父浪迹街头，打遍同龄人无敌手，被称为临溪一霸，一天，他们在破庙中发现一个死人，从这人身上发现一块奇怪的令牌，从此，平静的生活开始彻底被打破,2,,青羽漫画,,1534402038,0,4.8647,173,127723106,117919298,,
4,3817,31,记忆U盘,,http://cdn.517w.com/uploadfile/2017/0825/thumb_20170825114401198.jpg,"自来水之污《记忆U盘》动画每周四全网更新。记忆移植技术的发明，导致人们可以将知识、经历、情感甚至人格移植。
科技公司女BOSS在垂暮之年通过人格移植，在17岁的女生李小染身上重生。
妹妹方小甜觉醒，开始了“找回”姐姐的过程。",1,,潇潇潇潇如,,1534397875,1,4,174,2636856,1925326,,
4,2507,31,超级污敌萝小莉,,http://cdn.517w.com/uploadfile/2016/1025/thumb_20161025104217562.jpg,讲述了高中童颜贫乳女生萝小莉的搞笑日常，一天她无意中拍到了高一小鲜肉陆痴羞耻PLAY的照片，并以此为要挟对方帮自己做很多事情。陆痴为了报复，开始寻找萝小莉的弱点，却惊然中发现她和一位没有血缘关系的大叔同居……,2,,丸子Yuki,,1534226112,1,4.6985,175,1637607,752069,,
4,1370,32,英雄联盟之谁与争锋,,http://cdn.517w.com/uploadfile/2017/0901/20170901053752518.jpg,"英雄联盟背景小说改编漫画！原作：乱。
大角虫独家授权！",2,,乱/有鱼漫画工作室,,1534151557,0,4.7138,176,125123086,57060154,,
4,3504,31,孟婆的甜点,,http://cdn.517w.com/uploadfile/2017/0901/20170901050529295.jpg,浪费生命最终猝死的陈一被带到地府，放弃抵抗选择乖乖走地府流程投胎转世。不料在最后一关遇到一个不务正业的孟婆，对她的做事方法十分不满的他会怎么做呢？！,2,,良文,,1534129574,1,4.7073,177,44777610,28897111,,
4,1580,32,驭灵师,,http://cdn.517w.com/uploadfile/2018/0803/thumb_20180803152827159.jpg,“我被丢到自己的漫画里啦！”“我变强了，但也秃了……”“那个把我扔进这个世界的SB，你对力量一无所知！”“等等！光头太丑了！我才不要做埼玉老师！”“不过我怎么就成了配角呢？旁边那个家伙的主角光环真是耀眼啊……”“口桀口桀……果然还是要一头帅气的长发才符合我大BOSS的身份！”这是一个漫画家降临自己笔下世界的冒险故事。,2,,时代漫王,,1533916814,0,4.9379,178,134687570,42550597,,
4,1571,31,变变头,,http://cdn.517w.com/uploadfile/2018/0810/thumb_20180810201609747.jpg,变变头是一颗贪吃的流星 在宇宙中大开脑洞 实现愿望的有趣故事。漫画分为一、前传【中篇】。二、正传【长篇】。三、吃星传番外【短片】。三部分组成。关注微信公众号:FC漫画、新浪微博:变变头。获得更多精彩漫画内容！还有机会获得精美玩具哦！,1,,黑洞,,1533906320,0,4.8,179,199140,90599,,
4,3360,32,心魔游戏,,http://cdn.517w.com/uploadfile/2017/0831/20170831030948953.jpg,《心魔游戏》我们身边的每个人，心中或多或少都存在着一个心魔…每一个季度中，都有一个自称心理医生的神秘男子会去寻找7个有着不同心魔的人，让他们参加一场互相厮杀的心魔游戏。胜出心魔游戏的参赛者则可以满足任何要求。但为何心魔游戏背后的操控势力可以做出如此逆天的举动，又为何要举行这一场厮杀的游戏，其真正的势力范围又将是多么不可估计呢…,2,,Shin先生/南榛子,,1533880707,1,4.8715,180,158860184,116638274,,
